Step,Reward1,Reward2
1122,0.2232928,1
1123,0,0
1124,0,0
1125,0.9587126,1
1126,0.441323,1
1127,1.207285,1
1128,1.025929,1
1129,0,0
1130,1.269284,1
1131,1.107846,1
1132,0,0
1133,0,0
1134,0,0
1135,0.4599491,1
1136,0,0
1137,0.3965167,1
1138,0,0
1139,0.9581571,1
1140,0,0
1141,0.5409899,1
1142,0,0
1143,0.1439987,1
1144,0.9869974,1
1145,0.3948125,1
1146,0,0
1147,0.73189,1
1148,0,0
1149,0.7921311,1
1150,0.3226851,1
1151,0.002111664,1
1152,0.1792651,1
1153,0.2902003,1
1154,0,0
1155,0,0
1156,0.2299133,1
1157,0,0
1158,0.9108651,1
1159,0.6776342,1
1160,1.300124,1
1161,0,0
1162,0.4758674,1
1163,0.806193,1
1164,0,0
1165,0.9932463,1
1166,0,0
1167,0,0
1168,0.3128725,1
1169,0,0
1170,0.614881,1
1171,0,0
1172,0.4064795,1
1173,0,0
1174,1.097483,1
1175,8.709362E-07,1
1176,0.9344742,1
1177,0,0
1178,0,0
1179,0,0
1180,1.295581,1
1181,0.4174205,1
1182,0,0
1183,5.301824E-08,1
1184,0,0
1185,0.305776,1
1186,0.6421548,1
1187,0.9902281,1
1188,1.012176,1
1189,0,0
1190,0.3950124,1
1191,0.9714761,1
1192,0,0
1193,0.6111769,1
1194,1.016928,1
1195,0,0
1196,2.014935E-07,1
1197,0,0
1198,0.4849355,1
1199,1.014237,1
1200,0,0
1201,1.039062,1
1202,0,0
1203,1.35534,1
1204,0,0
1205,0,0
1206,0,0
1207,0,0
1208,0.4346253,1
1209,0.2236556,1
1210,0,0
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0,0
1216,0,0
1217,0,0
1218,1.306778,1
1219,0.7698057,1
1220,0,0
1221,0,0
1222,0.8285421,1
1223,0.7449991,1
1224,0.000283346,1
1225,0.4537794,1
1226,0,0
1227,0,0
1228,0,0
1229,1.02918,1
1230,0,0
1231,1.218617,1
1232,0,0
1233,0,0
1234,0.5647819,1
1235,0.6571029,1
1236,0,0
1237,0.4723427,1
1238,0.2079654,1
1239,1.052847,1
1240,0.7134992,1
1241,1.178388,1
1242,0,0
1243,0.001214595,1
1244,1.234904,1
1245,0,0
1246,0,0
1247,0.3063879,1
1248,0.6665867,1
1249,0,0
1250,0,0
1251,0,0
1252,0.5902942,1
1253,5.027644E-07,1
1254,0,0
1255,0.3281317,1
1256,1.197015,1
1257,0.7892919,1
1258,0,0
1259,0.5377259,1
1260,0,0
1261,0,0
1262,0.4828653,1
1263,0.7148815,1
1264,0.8665946,1
1265,0,0
1266,0.5904061,1
1267,1.10649,1
1268,0.002020309,1
1269,0.03584208,1
1270,0.4708022,1
1271,0,0
1272,0,0
1273,0,0
1274,0,0
1275,0.614466,1
1276,0,0
1277,0.8055743,1
1278,1.281339,1
1279,0.7091427,1
1280,0,0
1281,1.307613,1
1282,1.172733,1
1283,0,0
1284,0.3736918,1
1285,0,0
1286,0.8143995,1
1287,0.3823441,1
1288,0.9835765,1
1289,0,0
1290,0.3160862,1
1291,0,0
1292,0.07730658,1
1293,0,0
1294,0.07611123,1
1295,0.9195311,1
1296,0,0
1297,0,0
1298,0,0
1299,0.4061458,1
1300,1.00566,1
1301,0,0
1302,0.6974183,1
1303,0.7304695,1
1304,0.08166525,1
1305,0,0
1306,0.3678539,1
1307,0,0
1308,0.8813871,1
1309,0,0
1310,0,0
1311,0.92756,1
1312,0.7499263,1
1313,0.6471103,1
1314,0.4163029,1
1315,0.3313133,1
1316,0.8329726,1
1317,0.04540886,1
1318,0,0
1319,0,0
1320,1.071368,1
1321,0.5538672,1
1322,1.317402,1
1323,0.9388351,1
1324,0.4308995,1
1325,1.088865,1
1326,0.9739989,1
1327,0.685432,1
1328,0,0
1329,0.7239841,1
1330,0,0
1331,0,0
1332,0.3950046,1
1333,0.01057171,1
1334,0.01393329,1
1335,0,0
1336,0,0
1337,1.182417,1
1338,5.779741E-07,1
1339,0.6753042,1
1340,0,0
1341,0,1
1342,0.2135145,1
1343,0.1847455,1
1344,1.325387,1
1345,0.8372676,1
1346,0,0
1347,0.8110249,1
1348,0.8878648,1
1349,0,0
1350,1.215441,1
1351,1.083279,1
1352,0.1854697,1
1353,0.4829695,1
1354,0,0
1355,1.220639,1
1356,0.9968671,1
1357,0,0
1358,0.8874952,1
1359,0,0
1360,0.6296721,1
1361,0,0
1362,0.352847,1
1363,1.146145,1
1364,1.160592,1
1365,0.6171343,1
1366,0,0
1367,0,0
1368,0.4772999,1
1369,0,0
1370,1.128329,1
1371,1.284891,1
1372,0.6535748,1
1373,0.5697042,1
1374,0,0
1375,1.041856,1
1376,0.8749422,1
1377,0.1282732,1
1378,0.1865242,1
1379,0.8429725,1
1380,0,0
1381,0.7807851,1
1382,1.064418,1
1383,0,0
1384,0.5265805,1
1385,0.8826074,1
1386,0.8818836,1
1387,0,0
1388,0,0
1389,0.9263209,1
1390,0,0
1391,0.257377,1
1392,1.307355,1
1393,0,0
1394,0,0
1395,0,0
1396,0.5093929,1
1397,0.6049892,1
1398,0,0
1399,0.1904306,1
1400,0,0
1401,0.7806225,1
1402,0.3744909,1
1403,1.282111,1
1404,0,0
1405,0,0
1406,0,0
1407,0.0004101037,1
1408,0,0
1409,1.19899,1
1410,0,0
1411,0,0
1412,0.4807733,1
1413,0.3120869,1
1414,0.8240063,1
1415,1.009227,1
1416,0,0
1417,0.4775967,1
1418,0,0
1419,0,0
1420,0,0
1421,0.8235247,1
1422,0,0
1423,0.8558735,1
1424,1.25275,1
1425,0.6987972,1
1426,0.8959438,1
1427,1.20897,1
1428,0.503879,1
1429,0,0
1430,0,0
1431,0,0
1432,0.5731305,1
1433,0,0
1434,0,0
1435,0.7945263,1
1436,0,0
1437,0.3567795,1
1438,0.6298742,1
1439,0.7746268,1
1440,0.9675076,1
1441,0,0
1442,0.9678037,1
1443,0.4218704,1
1444,0,0
1445,0,0
1446,0,0
1447,0,0
1448,0,0
1449,0.6363493,1
1450,1.084481,1
1451,0.04267929,1
1452,0,0
1453,0.7035129,1
1454,0,0
1455,0,0
1456,0,0
1457,0.9631945,1
1458,0.5531464,1
1459,0.3622551,1
1460,0.4950611,1
1461,0,0
1462,1.307085,1
1463,0.9717768,1
1464,0,0
1465,0.8318717,1
1466,0,0
1467,0.9492329,1
1468,1.011094,1
1469,0,0
1470,0.8806901,1
1471,0.9363407,1
1472,0,0
1473,0.9398637,1
1474,0,0
1475,0.4816115,1
1476,1.378549,1
1477,0,0
1478,1.281376,1
1479,1.208048,1
1480,0,0
1481,0.4203102,1
1482,0.3777747,1
1483,0,0
1484,0,0
1485,0.2915208,1
1486,0.6766744,1
1487,0,0
1488,0.1282492,1
1489,0.851064,1
1490,0.3261259,1
1491,0.3948708,1
1492,0.3066335,1
1493,0,0
1494,0,0
1495,0.4440359,1
1496,0.6106651,1
1497,1.012808,1
1498,1.180222,1
1499,0,0
1500,0.441807,1
1501,0.5922815,1
1502,1.181531,1
1503,1.213584,1
1504,0,0
1505,0,0
1506,0,0
1507,0.03394659,1
1508,0.6190052,1
1509,0,0
1510,0,0
1511,0.3511328,1
1512,0.7542706,1
1513,0.03251483,1
1514,0.8989275,1
1515,0.2764207,1
1516,0,0
1517,0,0
1518,0,0
1519,0.6766936,1
1520,0.3738058,1
1521,0.2288033,1
1522,0.2517392,1
1523,5.296704E-05,1
1524,0,0
1525,1.177765,1
1526,0,0
1527,0,0
1528,0,0
1529,0.840933,1
1530,0,0
1531,0,0
1532,0.8471316,1
1533,0,0
1534,0,0
1535,0.6051057,1
1536,0.8420651,1
1537,1.089858,1
1538,0.9587128,1
1539,1.257314,1
1540,0.9144446,1
1541,0.3350655,1
1542,0.7691374,1
1543,0,0
1544,0.9067276,1
1545,1.241389,1
1546,0.5724681,1
1547,0.7105965,1
1548,0.5965558,1
1549,0,0
1550,0,0
1551,0.8364871,1
1552,0.2806974,1
1553,0,0
1554,0,0
1555,0.7939238,1
1556,0,0
1557,0,0
1558,0.7753687,1
1559,1.004057,1
1560,0.1231005,1
1561,0.427018,1
1562,0,0
1563,0.06973,1
1564,0,0
1565,0.4852494,1
1566,0,0
1567,0,0
1568,0.8771599,1
1569,0,0
1570,0,0
1571,0.9530961,1
1572,0.01349631,1
1573,0,0
1574,0.3816217,1
1575,0,0
1576,0.8439415,1
1577,0,0
1578,0.5173166,1
1579,0,0
1580,0.5363032,1
1581,1.339865,1
1582,0.76669,1
1583,1.003767,1
1584,1.032359,1
1585,0,0
1586,0,0
1587,0.9492087,1
1588,0,0
1589,0.371934,1
1590,0,0
1591,1.144043,1
1592,0,0
1593,0,0
1594,0,0
1595,0.4357588,1
1596,0,0
1597,0.6095999,1
1598,1.01506,1
1599,0.3978801,1
1600,0.2952583,1
1601,0.3008055,1
1602,1.263102,1
1603,0.4595466,1
1604,0.8454387,1
1605,0,0
1606,0.2088349,1
1607,0.9712369,1
1608,1.1855,1
1609,0.4670563,1
1610,0,0
1611,0,0
1612,1.137709,1
1613,0,0
1614,1.127128,1
1615,0.3304059,1
1616,0,0
1617,0.0007808262,1
1618,1.28383,1
1619,0.009214264,1
1620,0,0
1621,0,0
1622,0,0
1623,0,0
1624,0.5731715,1
1625,0,0
1626,0,0
1627,0.4189918,1
1628,0,0
